"PASSENGERS","DISTANCE","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","MONTH",
851.00,617.00,10868,12953,3,
851.00,956.00,14747,13891,3,
851.00,1247.00,11032,11193,4,
851.00,530.00,16217,11433,4,
851.00,463.00,13487,13184,4,
851.00,6338.00,15130,12478,2,
851.00,1172.00,16271,14027,2,
852.00,196.00,11003,13930,2,
852.00,212.00,14100,10257,2,
852.00,1269.00,12266,14262,2,
852.00,631.00,11618,15412,2,
852.00,967.00,15628,11618,3,
852.00,212.00,11618,12264,3,
852.00,272.00,13930,11612,4,
852.00,174.00,15374,10693,4,
853.00,616.00,11292,15919,1,
853.00,393.00,15478,10299,3,
853.00,224.00,13930,15380,3,
853.00,578.00,11618,11823,4,
854.00,761.00,12339,11298,1,
854.00,942.00,10693,10721,2,
854.00,1109.00,14312,14679,2,
854.00,2432.00,11278,13796,2,
854.00,209.00,15096,12478,2,
854.00,311.00,11433,13485,3,
854.00,282.00,13487,13871,3,
854.00,337.00,14100,14492,3,
854.00,1131.00,15919,11618,4,
854.00,573.00,11057,14576,4,
854.00,518.00,10135,13577,4,
854.00,420.00,16271,13342,2,
854.00,442.00,13360,10397,1,
855.00,258.00,13930,15016,1,
855.00,507.00,14100,11193,1,
855.00,413.00,14100,12323,1,
855.00,200.00,10721,11618,1,
855.00,1091.00,11042,12266,2,
855.00,372.00,13277,11057,2,
855.00,1076.00,15370,12889,2,
855.00,213.00,11203,13930,2,
855.00,4813.00,11651,11057,3,
855.00,589.00,12478,11193,3,
855.00,988.00,11540,13796,4,
855.00,53.00,11126,14819,3,
855.00,2161.00,14771,11042,4,
855.00,187.00,13289,14027,2,
856.00,6762.00,12953,12169,2,
856.00,520.00,12945,14100,2,
856.00,2026.00,11170,12016,3,
856.00,68.00,15024,14843,3,
856.00,1315.00,13514,13930,1,
856.00,31.00,10154,12250,1,
856.00,1943.00,12889,16271,1,
856.00,828.00,12945,12266,1,
857.00,1239.00,14259,14112,1,
857.00,873.00,14761,15356,1,
857.00,909.00,14893,11292,2,
857.00,596.00,11731,10397,2,
857.00,530.00,13303,14193,3,
857.00,587.00,14771,15041,3,
857.00,384.00,12264,11996,4,
857.00,397.00,10874,12953,4,
857.00,2082.00,12478,11164,2,
857.00,551.00,14814,10397,1,
857.00,196.00,13930,11003,1,
857.00,214.00,16271,11433,1,
858.00,990.00,11066,13303,2,
858.00,588.00,12945,11618,3,
858.00,350.00,10599,11057,3,
858.00,1081.00,13502,13930,3,
858.00,529.00,13931,11433,3,
858.00,637.00,11618,14696,1,
859.00,501.00,13930,10980,1,
859.00,143.00,10208,10397,1,
859.00,166.00,11433,11267,1,
859.00,1464.00,11868,14100,2,
859.00,1285.00,11697,14259,2,
859.00,594.00,11618,11996,2,
859.00,1714.00,14733,12016,3,
859.00,2626.00,12986,11697,4,
859.00,942.00,10693,10721,1,
859.00,518.00,11721,11618,1,
859.00,660.00,12953,12339,1,
860.00,549.00,10821,14685,1,
860.00,375.00,13476,12889,2,
860.00,655.00,13930,10135,2,
860.00,200.00,11618,10721,3,
860.00,200.00,15249,15304,3,
860.00,1464.00,14100,11868,4,
860.00,1388.00,11032,10821,4,
860.00,2082.00,11164,12478,1,
860.00,1338.00,14635,16149,1,
860.00,4681.00,13952,14843,2,
860.00,241.00,11433,10792,1,
861.00,296.00,11433,14576,1,
861.00,301.00,11433,14711,1,
861.00,633.00,12016,15237,1,
861.00,719.00,11618,13930,1,
861.00,630.00,12264,12451,2,
861.00,1380.00,14683,11278,2,
861.00,491.00,14722,13303,2,
861.00,1133.00,10411,13303,3,
861.00,269.00,14321,12953,3,
861.00,1091.00,12266,11042,3,
861.00,690.00,14683,11874,3,
861.00,75.00,11057,11996,4,
861.00,166.00,11433,11267,4,
861.00,503.00,12951,10397,4,
861.00,8261.00,13930,16476,4,
861.00,1553.00,13232,11301,2,
862.00,2724.00,12758,16229,1,
862.00,230.00,11122,11292,3,
862.00,597.00,10599,11298,3,
862.00,397.00,12953,10874,3,
862.00,5960.00,14771,15127,4,
862.00,840.00,15632,12266,4,
862.00,257.00,13487,12335,4,
863.00,1214.00,11433,14683,2,
863.00,1979.00,14107,11278,2,
863.00,1667.00,14122,14293,2,
863.00,518.00,11721,11618,2,
863.00,416.00,13930,11146,2,
863.00,626.00,13487,11066,3,
863.00,979.00,12266,12239,3,
863.00,406.00,14100,11066,4,
863.00,1826.00,13514,12478,1,
864.00,589.00,10397,15919,2,
864.00,1234.00,13514,13303,2,
864.00,2116.00,13930,15024,2,
864.00,1515.00,11697,10448,3,
864.00,1577.00,16085,14112,3,
864.00,139.00,13367,13930,4,
864.00,335.00,12953,14122,1,
864.00,2102.00,11950,12478,1,
865.00,964.00,14112,15356,1,
865.00,627.00,14709,10299,1,
865.00,1434.00,11032,11042,1,
865.00,4817.00,12173,12264,2,
865.00,633.00,15237,12016,2,
865.00,778.00,13422,13930,2,
865.00,390.00,14492,11193,3,
865.00,317.00,11907,13303,4,
865.00,8327.00,12892,12472,2,
866.00,249.00,11146,11278,1,
866.00,1352.00,10397,13502,2,
866.00,533.00,13198,11292,2,
866.00,1069.00,11292,11193,2,
866.00,753.00,10423,11874,3,
866.00,174.00,14027,15304,4,
867.00,365.00,11995,14100,1,
867.00,634.00,11298,15317,2,
867.00,300.00,14457,11292,2,
867.00,1507.00,10529,12266,2,
867.00,660.00,12339,12953,2,
867.00,717.00,12266,10210,2,
867.00,266.00,12892,13476,4,
867.00,209.00,13296,11618,4,
867.00,140.00,12266,10423,4,
867.00,866.00,13303,14681,1,
867.00,1420.00,15483,12892,1,
867.00,5135.00,13952,12889,2,
868.00,1239.00,14112,14259,1,
868.00,646.00,13930,14492,2,
868.00,1081.00,13502,13930,2,
868.00,799.00,13485,11618,2,
868.00,594.00,11618,11996,4,
868.00,772.00,14100,10599,4,
868.00,478.00,13577,12917,4,
868.00,304.00,12992,11298,4,
868.00,337.00,14771,12892,1,
869.00,588.00,14082,10431,1,
869.00,892.00,14635,11278,1,
869.00,508.00,14869,14457,2,
869.00,290.00,13931,12478,2,
869.00,1408.00,13180,12264,2,
869.00,322.00,12264,11057,2,
869.00,1519.00,16171,13204,3,
869.00,463.00,13184,13487,4,
870.00,1170.00,14761,10785,2,
870.00,130.00,14492,11057,3,
870.00,17.00,10613,15855,4,
870.00,408.00,11278,10868,4,
870.00,1338.00,14635,16149,2,
871.00,541.00,11057,12478,1,
871.00,383.00,12264,11433,1,
871.00,2227.00,12889,11618,1,
871.00,1754.00,11298,16229,2,
871.00,9320.00,14824,13930,3,
871.00,53.00,11126,14819,4,
871.00,3969.00,14843,13156,1,
871.00,187.00,14027,13289,2,
872.00,589.00,11193,12478,1,
872.00,1534.00,11618,11868,1,
872.00,1621.00,12191,14831,1,
872.00,306.00,14730,11433,2,
872.00,551.00,14761,13495,2,
872.00,648.00,15412,12953,3,
872.00,596.00,12217,12264,3,
872.00,255.00,13487,12343,3,
872.00,240.00,13930,11267,3,
872.00,1172.00,14027,16271,4,
873.00,1400.00,10676,12889,1,
873.00,102.00,15411,11298,4,
873.00,204.00,14122,11278,4,
873.00,539.00,13198,11193,1,
874.00,2615.00,12892,12982,1,
874.00,965.00,10874,14082,2,
874.00,1338.00,14635,16149,3,
874.00,651.00,11433,13871,3,
874.00,841.00,13029,10397,3,
874.00,1016.00,12016,14186,3,
874.00,1044.00,11697,14677,3,
874.00,266.00,11618,10785,4,
874.00,369.00,14843,11372,4,
874.00,773.00,14685,13930,4,
874.00,913.00,14293,11697,4,
875.00,318.00,11193,13342,1,
875.00,963.00,12953,13244,2,
875.00,1507.00,12266,10529,2,
875.00,1042.00,11986,12266,2,
875.00,411.00,12266,13514,2,
875.00,911.00,14293,13303,4,
875.00,1139.00,13514,12889,4,
875.00,828.00,12266,12945,4,
875.00,8261.00,16476,13930,2,
875.00,977.00,10423,13930,4,
875.00,427.00,12180,13303,1,
876.00,333.00,14231,10721,1,
876.00,438.00,15919,12266,1,
876.00,430.00,11433,11003,2,
876.00,416.00,11042,14492,2,
876.00,691.00,13577,16271,3,
876.00,5960.00,15127,14771,3,
876.00,975.00,11146,12266,3,
876.00,631.00,15412,11618,3,
876.00,17.00,15855,10613,4,
876.00,299.00,13930,11423,4,
876.00,674.00,11413,11298,1,
877.00,501.00,13930,10980,2,
877.00,258.00,13930,15016,2,
877.00,373.00,10529,16271,2,
877.00,277.00,11618,14524,1,
877.00,765.00,14761,12992,2,
877.00,631.00,15412,11618,2,
877.00,1519.00,13204,16171,4,
877.00,1100.00,16271,14112,4,
877.00,383.00,12264,11433,3,
877.00,442.00,13360,10397,3,
877.00,377.00,10397,12323,4,
877.00,160.00,10299,10926,4,
877.00,212.00,12264,11618,3,
877.00,328.00,14492,14122,4,
877.00,1297.00,12264,10423,4,
877.00,2082.00,11164,12478,2,
878.00,762.00,11278,13244,1,
878.00,599.00,13930,11057,2,
878.00,651.00,13871,11433,3,
878.00,1092.00,11618,13198,3,
878.00,892.00,14635,11278,4,
878.00,1133.00,10411,13303,2,
878.00,488.00,11433,11618,1,
879.00,1008.00,14082,15356,1,
879.00,898.00,10747,12010,2,
879.00,837.00,13495,13930,2,
879.00,1609.00,11868,13930,2,
879.00,1269.00,14262,12266,2,
879.00,788.00,14730,12266,2,
879.00,174.00,15304,14027,2,
879.00,691.00,16271,13577,4,
879.00,1857.00,12010,12264,4,
879.00,1148.00,14307,14027,4,
879.00,454.00,15023,12889,4,
880.00,438.00,13930,14783,1,
880.00,1311.00,13930,13605,1,
880.00,533.00,11618,11267,1,
880.00,2082.00,12478,11164,3,
880.00,288.00,14576,12264,3,
880.00,31.00,10154,12250,4,
880.00,611.00,11057,11731,4,
880.00,981.00,12889,16115,1,
880.00,1246.00,13204,16217,2,
880.00,1006.00,13514,11292,2,
880.00,713.00,14012,13303,1,
880.00,1069.00,11292,11193,1,
880.00,629.00,11433,13198,1,
881.00,301.00,14711,11433,1,
881.00,770.00,15016,11292,1,
881.00,634.00,11278,12451,2,
881.00,296.00,14576,11278,3,
881.00,523.00,11278,10980,3,
881.00,589.00,15919,10397,4,
881.00,340.00,12478,14122,4,
882.00,425.00,11042,12478,1,
882.00,931.00,13370,11298,2,
882.00,1134.00,16271,14986,4,
882.00,234.00,11278,12197,4,
882.00,274.00,13367,13487,4,
882.00,211.00,14692,14843,4,
882.00,931.00,11278,13487,4,
882.00,1972.00,14107,11697,4,
882.00,1246.00,16217,13204,1,
882.00,726.00,14122,13487,1,
882.00,152.00,11292,12012,1,
883.00,308.00,11193,15016,1,
883.00,488.00,13487,11823,1,
883.00,363.00,11042,14100,2,
883.00,1423.00,12892,14783,2,
883.00,1131.00,15919,11618,3,
883.00,6985.00,10162,11618,2,
883.00,333.00,10800,10910,3,
883.00,1176.00,11697,12265,3,
883.00,200.00,10721,11618,4,
883.00,1567.00,16085,15304,2,
883.00,3255.00,11488,12478,1,
884.00,248.00,11995,11278,1,
884.00,174.00,13487,12129,2,
884.00,2730.00,14228,12173,3,
884.00,1351.00,12266,13180,4,
885.00,651.00,11433,13871,1,
885.00,811.00,12266,11032,1,
885.00,533.00,11433,11423,1,
885.00,4633.00,13303,10292,2,
885.00,625.00,14716,10466,2,
885.00,406.00,12441,11292,2,
885.00,160.00,11618,14307,2,
885.00,296.00,11278,14576,3,
885.00,694.00,10397,11003,3,
885.00,1785.00,13342,11874,4,
885.00,420.00,15412,12264,4,
885.00,775.00,10299,12819,1,
885.00,641.00,15624,11298,1,
886.00,1972.00,14107,11697,1,
886.00,289.00,13296,14100,1,
886.00,252.00,11977,13487,2,
886.00,794.00,14683,11292,2,
886.00,193.00,14771,13388,2,
886.00,290.00,14869,10713,2,
886.00,599.00,14679,14314,2,
886.00,1183.00,12953,13495,3,
886.00,298.00,15096,11278,3,
886.00,84.00,12173,12492,3,
886.00,4670.00,12892,14458,2,
886.00,778.00,13422,13930,1,
887.00,430.00,11003,11433,1,
887.00,430.00,11003,11433,2,
887.00,241.00,11433,10792,2,
887.00,375.00,12889,13476,2,
887.00,1139.00,13514,12889,3,
887.00,573.00,12519,11292,3,
887.00,615.00,14307,11433,3,
887.00,45.00,15024,15027,4,
887.00,77.00,11671,14222,1,
888.00,762.00,13244,11278,1,
888.00,143.00,10397,10208,1,
888.00,1874.00,11618,12441,1,
888.00,999.00,11042,14082,2,
888.00,399.00,11433,10434,4,
889.00,902.00,10849,12892,2,
889.00,557.00,11637,13930,2,
889.00,406.00,13296,11278,2,
889.00,1050.00,14747,14679,2,
889.00,627.00,14709,10299,2,
889.00,878.00,10868,12266,2,
889.00,408.00,11298,12448,3,
889.00,691.00,13577,16271,4,
889.00,140.00,11057,10208,4,
889.00,479.00,12884,11278,4,
889.00,1297.00,10423,12264,4,
889.00,1254.00,15304,16149,1,
890.00,1400.00,12889,10676,1,
890.00,184.00,12478,10821,1,
890.00,1804.00,11618,10846,1,
890.00,520.00,14100,12945,1,
890.00,963.00,13244,12953,2,
890.00,372.00,11057,13277,2,
890.00,613.00,11278,12217,2,
890.00,1730.00,14955,14299,3,
890.00,96.00,12953,14100,3,
890.00,679.00,13486,11292,3,
890.00,956.00,13891,14747,3,
890.00,394.00,14100,16217,3,
890.00,9320.00,14824,13930,4,
890.00,1051.00,13487,16257,1,
891.00,625.00,10466,14716,1,
891.00,1183.00,12953,13495,2,
891.00,592.00,10299,14828,2,
891.00,311.00,13485,11433,2,
891.00,1172.00,16271,14027,3,
891.00,1934.00,11057,15513,3,
891.00,1300.00,11298,13605,3,
891.00,1310.00,13487,13204,3,
891.00,224.00,15380,13930,3,
891.00,1199.00,14637,10397,4,
891.00,155.00,11433,11066,4,
891.00,296.00,12945,11433,4,
891.00,339.00,13303,11075,4,
891.00,871.00,11193,12266,4,
891.00,1376.00,14278,11697,1,
892.00,920.00,14761,10434,1,
892.00,691.00,11298,13367,1,
892.00,455.00,14689,14107,1,
892.00,433.00,14588,14107,2,
892.00,500.00,12953,12323,2,
892.00,980.00,14100,13487,2,
892.00,615.00,15370,13487,2,
892.00,647.00,12266,11187,3,
892.00,323.00,11066,11278,3,
892.00,610.00,11996,12953,4,
892.00,296.00,11278,10792,4,
892.00,1142.00,10713,13487,4,
892.00,542.00,12278,12266,4,
893.00,1764.00,13487,14832,1,
893.00,642.00,14730,11618,1,
893.00,479.00,15070,11433,2,
893.00,335.00,14122,12953,2,
893.00,573.00,12519,11292,2,
893.00,1259.00,14100,14153,2,
893.00,1487.00,11697,13487,2,
893.00,1183.00,13495,12953,3,
893.00,75.00,11057,11996,3,
893.00,1023.00,11618,14027,4,
893.00,871.00,12266,11193,4,
893.00,1891.00,14893,13252,1,
893.00,1376.00,11697,14278,2,
893.00,588.00,11618,12945,1,
894.00,5410.00,11118,12889,2,
894.00,408.00,10868,11278,4,
894.00,116.00,10529,11618,3,
894.00,3738.00,12651,14057,4,
894.00,406.00,11066,14100,4,
894.00,559.00,10423,13244,4,
894.00,2116.00,15024,13930,1,
894.00,679.00,11292,13486,2,
895.00,343.00,12073,15304,3,
895.00,212.00,10257,14100,3,
895.00,334.00,13930,13487,3,
895.00,543.00,14057,13796,4,
896.00,892.00,14635,11278,1,
896.00,413.00,12323,14100,2,
896.00,209.00,13296,11618,1,
896.00,1075.00,11057,11244,3,
896.00,466.00,13029,13930,3,
896.00,325.00,11540,10466,3,
896.00,523.00,10868,14100,4,
896.00,1214.00,14683,11433,1,
897.00,1081.00,13930,13502,1,
897.00,534.00,14492,13204,1,
897.00,323.00,13930,12945,1,
897.00,1554.00,14771,14312,1,
897.00,980.00,14100,13487,2,
897.00,286.00,13930,14730,2,
897.00,964.00,14112,15356,2,
897.00,282.00,13487,13871,2,
897.00,1785.00,11874,13342,3,
897.00,766.00,14637,13303,3,
897.00,438.00,14783,13930,3,
897.00,300.00,11292,14457,3,
897.00,221.00,11057,11617,4,
897.00,9320.00,13930,14824,4,
897.00,200.00,11618,10721,4,
897.00,478.00,12917,13577,4,
897.00,422.00,11973,14112,4,
897.00,373.00,13367,11433,1,
898.00,296.00,14576,11433,1,
898.00,1200.00,14307,14635,1,
898.00,2057.00,14843,13232,1,
898.00,335.00,14100,10785,1,
898.00,274.00,13487,13367,2,
898.00,837.00,13930,13495,2,
898.00,429.00,12266,15370,2,
898.00,447.00,11298,13495,2,
898.00,964.00,15356,14112,2,
898.00,5831.00,12478,10482,3,
898.00,552.00,13930,12992,4,
898.00,31.00,12250,10154,4,
898.00,1693.00,15024,10721,4,
898.00,241.00,11433,10792,4,
898.00,1826.00,12478,13514,1,
898.00,5410.00,12889,11118,2,
898.00,975.00,12266,11146,1,
898.00,324.00,16217,12953,1,
899.00,1735.00,15016,14771,1,
899.00,239.00,11995,12264,1,
899.00,925.00,12266,13930,2,
899.00,674.00,11413,11298,3,
899.00,2082.00,12478,11164,4,
899.00,589.00,11193,12478,4,
899.00,716.00,10627,13930,4,
899.00,140.00,10208,11057,4,
899.00,753.00,10423,11874,1,
899.00,522.00,13930,15919,1,
899.00,1250.00,13605,10721,1,
900.00,249.00,11278,11146,1,
900.00,875.00,14100,13244,1,
900.00,1408.00,12264,13180,2,
900.00,771.00,15412,11298,2,
900.00,975.00,12266,11146,2,
900.00,931.00,11298,13370,3,
900.00,403.00,13244,11193,3,
901.00,377.00,10397,12323,1,
901.00,441.00,12264,10785,2,
901.00,809.00,11109,12266,2,
901.00,414.00,11278,12945,3,
901.00,6989.00,11160,12892,3,
901.00,552.00,12992,13930,4,
901.00,931.00,13370,11298,4,
901.00,228.00,13485,13487,1,
901.00,228.00,11433,13232,1,
902.00,1139.00,13198,12889,1,
902.00,143.00,10397,10208,2,
902.00,1695.00,15624,12889,2,
902.00,2036.00,12264,14838,3,
902.00,2404.00,13487,14843,4,
903.00,140.00,11057,10208,1,
903.00,631.00,11298,10693,1,
903.00,530.00,14193,13303,2,
903.00,157.00,13931,12264,2,
903.00,669.00,12544,13495,2,
903.00,214.00,16271,11433,2,
903.00,1824.00,14278,10821,3,
903.00,657.00,11180,14107,3,
903.00,408.00,11986,13487,3,
903.00,311.00,14574,14100,3,
903.00,299.00,13930,11423,3,
903.00,3671.00,10721,11118,4,
903.00,76.00,14633,13487,4,
903.00,455.00,13487,12884,4,
903.00,345.00,16271,12264,1,
904.00,23.00,11126,12553,2,
904.00,299.00,13930,11423,2,
904.00,1039.00,13487,13495,2,
904.00,130.00,14108,13930,2,
904.00,68.00,14843,15024,3,
904.00,300.00,14100,11577,3,
904.00,231.00,12339,11433,4,
904.00,73.00,13002,16233,4,
904.00,510.00,13930,12217,4,
904.00,213.00,13930,15295,4,
904.00,1223.00,11697,15084,4,
905.00,573.00,11292,12519,1,
905.00,872.00,13244,11292,2,
905.00,1095.00,11057,14683,2,
905.00,2057.00,14843,13232,2,
905.00,209.00,11618,13296,2,
905.00,515.00,14685,12264,2,
905.00,286.00,14730,13930,2,
905.00,2299.00,10721,15174,3,
905.00,201.00,11433,14122,3,
905.00,395.00,15412,15624,4,
905.00,1091.00,11042,12266,4,
906.00,488.00,11823,13487,1,
906.00,979.00,12266,12239,1,
906.00,489.00,11433,10257,2,
906.00,634.00,15317,11298,2,
906.00,326.00,14771,10800,2,
906.00,690.00,11874,14683,1,
906.00,7208.00,11172,12892,4,
906.00,981.00,16115,12889,4,
906.00,1693.00,10721,15024,4,
907.00,902.00,14761,14952,1,
907.00,1901.00,14309,12016,1,
907.00,1154.00,11292,11066,2,
907.00,130.00,13930,14108,3,
907.00,201.00,12266,11140,3,
907.00,350.00,14679,13388,3,
907.00,460.00,11057,15624,4,
907.00,902.00,14952,14761,4,
907.00,1849.00,14107,13204,3,
907.00,1486.00,13204,11874,2,
908.00,130.00,14108,13930,1,
908.00,426.00,10469,13487,2,
908.00,541.00,11292,15370,2,
908.00,1515.00,10448,11697,2,
908.00,1117.00,13180,10397,2,
908.00,311.00,13485,11433,3,
908.00,181.00,15304,12451,4,
908.00,1504.00,10423,14771,4,
908.00,430.00,11003,11433,1,
909.00,1285.00,11697,14259,1,
909.00,770.00,11292,15016,2,
909.00,634.00,12451,11278,2,
909.00,765.00,12992,14761,2,
909.00,872.00,12441,13487,3,
909.00,1214.00,14321,13204,4,
909.00,430.00,11193,10821,4,
909.00,4307.00,13204,14717,1,
910.00,1695.00,15624,12889,1,
910.00,1081.00,13502,13930,1,
910.00,640.00,10721,11066,2,
910.00,363.00,11612,11433,2,
910.00,162.00,11267,11042,3,
910.00,96.00,14100,12953,4,
910.00,1334.00,11775,14112,4,
910.00,3671.00,10721,11118,2,
911.00,438.00,12266,15919,1,
911.00,541.00,15370,11292,2,
911.00,116.00,13930,10685,2,
911.00,722.00,14685,12953,2,
911.00,438.00,14783,13930,2,
911.00,691.00,16271,13577,3,
911.00,234.00,12197,11278,3,
911.00,9100.00,12892,10162,2,
911.00,1214.00,13204,14321,4,
911.00,316.00,13256,12266,4,
911.00,449.00,16149,12264,4,
911.00,1183.00,14312,14908,1,
912.00,340.00,14122,12478,4,
912.00,965.00,14082,10874,2,
912.00,334.00,13487,13930,1,
912.00,430.00,10821,11193,3,
912.00,4918.00,10357,14843,3,
912.00,241.00,14057,13024,1,
912.00,108.00,13485,13930,2,
912.00,2299.00,15174,10721,3,
912.00,181.00,12451,15304,1,
913.00,515.00,14100,11996,4,
913.00,949.00,13198,11278,1,
913.00,1008.00,15356,14082,2,
913.00,783.00,13930,10529,3,
913.00,200.00,10721,11618,3,
913.00,763.00,13252,12266,3,
913.00,616.00,11292,15919,1,
914.00,748.00,10620,13487,2,
914.00,792.00,11292,14814,2,
914.00,642.00,14524,13930,2,
914.00,2184.00,12264,14832,2,
914.00,1183.00,11697,14576,2,
914.00,1594.00,11697,16085,3,
914.00,2082.00,11164,12478,4,
914.00,212.00,13931,14100,4,
914.00,414.00,10821,10431,4,
914.00,1969.00,11888,13303,2,
914.00,220.00,11697,11534,1,
915.00,615.00,14307,11433,2,
915.00,661.00,12889,11122,2,
915.00,610.00,13244,11433,3,
915.00,539.00,14685,12917,3,
915.00,335.00,10785,14100,4,
915.00,965.00,11540,13252,4,
915.00,4621.00,13204,13952,1,
916.00,425.00,11433,10135,2,
916.00,1106.00,14681,12266,2,
916.00,2381.00,10721,12889,4,
916.00,395.00,15624,15412,4,
916.00,2021.00,14747,11042,4,
917.00,592.00,14828,10299,2,
917.00,2276.00,14679,11278,2,
917.00,481.00,14112,13495,2,
917.00,587.00,14492,15304,2,
917.00,350.00,11612,10397,3,
917.00,2116.00,13930,15024,3,
917.00,5831.00,10482,12478,4,
917.00,1764.00,14293,11042,2,
917.00,287.00,11977,11433,1,
917.00,501.00,12177,12266,1,
918.00,350.00,11612,10397,1,
918.00,1852.00,11433,14293,2,
918.00,674.00,12892,10713,2,
918.00,717.00,12266,10210,3,
918.00,98.00,13184,11433,4,
918.00,2116.00,15024,13930,4,
918.00,501.00,13930,10980,4,
918.00,1017.00,13303,12010,1,
918.00,4732.00,15027,11118,2,
918.00,674.00,11298,11413,1,
919.00,266.00,12892,13476,1,
919.00,926.00,13495,11433,2,
919.00,212.00,14100,10257,2,
919.00,735.00,10792,13487,3,
919.00,413.00,16271,11193,3,
919.00,679.00,11292,13486,3,
919.00,333.00,10910,10800,3,
919.00,213.00,11203,13930,4,
919.00,594.00,11996,11618,4,
919.00,631.00,15412,11618,4,
919.00,1734.00,10721,11032,4,
919.00,1198.00,11986,11697,4,
919.00,339.00,11075,13303,4,
919.00,981.00,16115,12889,2,
920.00,631.00,11618,15412,2,
920.00,257.00,12335,13487,3,
920.00,792.00,11292,14814,3,
920.00,626.00,13487,11066,1,
920.00,1154.00,11292,11066,2,
920.00,2213.00,14838,13930,1,
920.00,110.00,14262,12892,2,
921.00,3724.00,12758,11298,2,
921.00,1309.00,13832,11697,4,
921.00,296.00,11433,14576,2,
921.00,1553.00,11301,13232,2,
921.00,240.00,11267,13930,3,
921.00,875.00,13244,14100,1,
921.00,425.00,11042,12478,3,
922.00,144.00,13487,11337,2,
922.00,191.00,11057,13795,2,
922.00,594.00,11996,11618,2,
922.00,269.00,12953,14321,3,
922.00,328.00,16149,11618,3,
922.00,988.00,13796,11540,3,
922.00,346.00,14108,11433,4,
922.00,1317.00,11298,14637,4,
922.00,4670.00,14458,12892,2,
923.00,1464.00,11298,14771,1,
923.00,748.00,13487,10620,2,
923.00,918.00,13495,14122,2,
923.00,160.00,13930,10408,2,
923.00,1011.00,13204,11721,4,
923.00,318.00,11193,13342,4,
923.00,1515.00,11697,10448,4,
923.00,1338.00,16149,14635,1,
923.00,838.00,13198,16271,2,
924.00,531.00,13930,14574,2,
924.00,5521.00,10357,12892,3,
924.00,454.00,12889,15023,3,
924.00,1183.00,14312,14908,3,
924.00,1246.00,13204,16217,1,
924.00,1730.00,14299,14955,2,
924.00,981.00,12889,16115,2,
924.00,627.00,14709,10299,1,
924.00,866.00,10397,11907,1,
925.00,340.00,14122,12478,1,
925.00,1925.00,14681,11618,1,
925.00,401.00,12264,10868,1,
925.00,4649.00,12173,16271,2,
925.00,174.00,14027,15304,2,
925.00,67.00,13930,13342,3,
925.00,300.00,11577,14100,3,
925.00,566.00,14696,10397,4,
925.00,160.00,11618,14307,3,
925.00,1434.00,11042,11032,4,
925.00,596.00,15919,13487,4,
925.00,977.00,13930,10423,4,
925.00,193.00,13289,11697,1,
925.00,726.00,13487,14122,1,
926.00,274.00,13487,13367,1,
926.00,634.00,11278,12451,1,
926.00,655.00,13930,10135,2,
926.00,405.00,11278,11433,2,
926.00,977.00,12339,11292,2,
926.00,91.00,10721,10154,2,
926.00,772.00,14100,10599,2,
926.00,892.00,11278,14635,3,
926.00,988.00,11540,13796,3,
926.00,828.00,12945,12266,4,
926.00,414.00,10431,10821,4,
926.00,559.00,13244,10423,4,
926.00,1017.00,13303,12010,2,
926.00,1045.00,13594,12892,1,
927.00,549.00,14685,10821,1,
927.00,113.00,12888,11292,1,
927.00,422.00,14112,11973,1,
927.00,238.00,10561,14771,2,
927.00,584.00,14831,14869,2,
927.00,1350.00,11697,16149,3,
927.00,1783.00,14210,13204,1,
927.00,1350.00,16149,11697,2,
927.00,2102.00,12478,11950,1,
927.00,416.00,11146,13930,1,
928.00,860.00,11278,12448,1,
928.00,776.00,11292,14262,1,
928.00,888.00,12953,15016,1,
928.00,258.00,13930,15016,2,
928.00,108.00,13930,13485,2,
928.00,1555.00,13068,12478,2,
928.00,1728.00,12094,11618,3,
928.00,1142.00,13487,10713,4,
928.00,967.00,15628,11618,4,
928.00,1501.00,14696,10466,4,
928.00,1730.00,14299,14955,1,
929.00,1285.00,14259,11697,1,
929.00,1026.00,11648,13487,1,
929.00,875.00,13244,14100,1,
929.00,113.00,11292,12888,2,
929.00,613.00,11193,12451,2,
929.00,184.00,10821,12478,3,
929.00,408.00,11278,10868,4,
929.00,629.00,13198,11433,1,
930.00,1661.00,16271,14869,2,
930.00,346.00,11433,14108,4,
930.00,286.00,14730,13930,1,
930.00,1661.00,14869,16271,2,
930.00,134.00,11298,11982,3,
930.00,4034.00,15567,11697,2,
930.00,792.00,15412,13487,2,
930.00,134.00,11982,11298,2,
931.00,1017.00,11618,11423,3,
931.00,771.00,11298,15412,2,
931.00,2392.00,14838,14107,4,
931.00,311.00,14574,14100,1,
931.00,576.00,12389,11292,4,
931.00,1076.00,11301,12892,4,
932.00,223.00,11637,13487,1,
932.00,119.00,11278,14100,2,
932.00,510.00,13930,12217,3,
932.00,203.00,11057,14092,4,
932.00,3465.00,12972,11618,2,
932.00,343.00,12073,15304,1,
933.00,118.00,13344,13930,1,
933.00,615.00,11433,14307,2,
933.00,331.00,11278,11057,2,
933.00,482.00,14321,11278,3,
933.00,383.00,12264,11433,3,
933.00,4918.00,14843,10357,1,
933.00,788.00,14730,12266,1,
934.00,2276.00,11278,14679,1,
934.00,1012.00,13871,11278,2,
